Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,cape,tr_cape
1871.01,4.44,0.26,0.4,12.46,1871.04,5.32,89.78,5.26,89.78,8.09,8.09,,
1871.02,4.5,0.26,0.4,12.84,1871.13,5.32,88.29,5.1,88.72,7.85,7.89,,
1871.03,4.61,0.26,0.4,13.03,1871.21,5.33,89.13,5.03,89.98,7.73,7.81,,
1871.04,4.74,0.26,0.4,12.56,1871.29,5.33,95.11,5.22,96.46,8.03,8.14,,
1871.05,4.86,0.26,0.4,12.27,1871.38,5.33,99.79,5.34,101.65,8.21,8.37,,
1871.06,4.82,0.26,0.4,12.08,1871.46,5.34,100.53,5.42,102.87,8.34,8.54,,
1871.07,4.73,0.26,0.4,12.08,1871.54,5.34,98.65,5.42,101.41,8.34,8.58,,
1871.08,4.79,0.26,0.4,11.89,1871.63,5.34,101.5,5.51,104.81,8.48,8.75,,
1871.09,4.84,0.26,0.4,12.18,1871.71,5.35,100.16,5.38,103.88,8.28,8.59,,
1871.10,4.59,0.26,0.4,12.37,1871.79,5.35,93.52,5.3,97.46,8.15,8.49,,
1871.11,4.64,0.26,0.4,12.37,1871.88,5.35,94.54,5.3,98.98,8.15,8.53,,
1871.12,4.74,0.26,0.4,12.65,1871.96,5.36,94.4,5.18,99.29,7.97,8.38,,
1872.01,4.86,0.26,0.4,12.65,1872.04,5.36,96.79,5.24,102.26,8.02,8.47,,
1872.02,4.88,0.27,0.41,12.65,1872.13,5.38,97.19,5.31,103.15,8.07,8.56,,
1872.03,5.04,0.27,0.41,12.84,1872.21,5.4,98.89,5.3,105.42,8,8.52,,
1872.04,5.18,0.27,0.41,13.13,1872.29,5.42,99.42,5.25,106.46,7.87,8.43,,
1872.05,5.18,0.28,0.41,13.13,1872.38,5.43,99.42,5.31,106.93,7.92,8.52,,
1872.06,5.13,0.28,0.42,13.03,1872.46,5.45,99.18,5.41,107.16,8.02,8.67,,
1872.07,5.1,0.28,0.42,12.84,1872.54,5.47,100.06,5.56,108.61,8.19,8.89,,
1872.08,5.04,0.29,0.42,12.94,1872.63,5.49,98.16,5.58,107.05,8.18,8.92,,
1872.09,4.95,0.29,0.42,13.03,1872.71,5.51,95.7,5.61,104.88,8.17,8.95,,
1872.10,4.97,0.29,0.43,12.75,1872.79,5.53,98.24,5.8,108.19,8.4,9.25,,
1872.11,4.95,0.3,0.43,13.13,1872.88,5.54,95.01,5.69,105.15,8.21,9.08,,
1872.12,5.07,0.3,0.43,12.94,1872.96,5.56,98.74,5.84,109.83,8.37,9.31,,
1873.01,5.11,0.3,0.43,12.94,1873.04,5.58,99.52,5.89,111.24,8.42,9.41,,
1873.02,5.15,0.31,0.44,13.23,1873.13,5.57,98.14,5.81,110.23,8.29,9.31,,
1873.03,5.11,0.31,0.44,13.23,1873.21,5.56,97.38,5.86,109.92,8.34,9.41,,
1873.04,5.04,0.31,0.44,13.23,1873.29,5.55,96.04,5.91,108.97,8.38,9.51,,
1873.05,5.05,0.31,0.44,12.94,1873.38,5.54,98.36,6.09,112.17,8.62,9.83,,
1873.06,4.98,0.32,0.45,12.56,1873.46,5.53,99.93,6.32,114.57,8.93,10.24,,
1873.07,4.97,0.32,0.45,12.56,1873.54,5.53,99.73,6.37,114.95,8.98,10.35,,
1873.08,4.97,0.32,0.45,12.56,1873.63,5.52,99.73,6.42,115.57,9.03,10.46,,
1873.09,4.59,0.32,0.45,12.56,1873.71,5.51,92.1,6.47,107.36,9.08,10.58,,
1873.10,4.19,0.33,0.46,12.27,1873.79,5.5,86.03,6.67,100.93,9.34,10.96,,
1873.11,4.04,0.33,0.46,11.89,1873.88,5.49,85.61,6.94,101.11,9.69,11.45,,
1873.12,4.42,0.33,0.46,12.18,1873.96,5.48,91.47,6.83,108.7,9.52,11.31,,
1874.01,4.66,0.33,0.46,12.37,1874.04,5.47,94.95,6.72,113.5,9.37,11.2,,
1874.02,4.8,0.33,0.46,12.37,1874.13,5.44,97.8,6.72,117.58,9.37,11.27,,
1874.03,4.73,0.33,0.46,12.37,1874.21,5.4,96.37,6.72,116.54,9.37,11.33,,
1874.04,4.6,0.33,0.46,12.18,1874.29,5.37,95.19,6.83,115.8,9.52,11.58,,
1874.05,4.48,0.33,0.46,12.08,1874.38,5.34,93.44,6.88,114.36,9.59,11.74,,
1874.06,4.46,0.33,0.46,11.8,1874.46,5.3,95.27,7.05,117.32,9.83,12.1,,
1874.07,4.46,0.33,0.46,11.89,1874.54,5.27,94.51,6.99,117.1,9.75,12.08,,
1874.08,4.47,0.33,0.46,11.8,1874.63,5.24,95.48,7.05,119.04,9.83,12.25,,
1874.09,4.54,0.33,0.46,11.8,1874.71,5.2,96.98,7.05,121.64,9.83,12.32,,
1874.10,4.53,0.33,0.46,11.61,1874.79,5.17,98.35,7.16,124.11,9.99,12.6,,
1874.11,4.57,0.33,0.46,11.51,1874.88,5.14,100.04,7.22,127,10.07,12.78,,
1874.12,4.54,0.33,0.46,11.51,1874.96,5.1,99.38,7.22,126.93,10.07,12.86,,
1875.01,4.54,0.33,0.45,11.51,1875.04,5.07,99.38,7.17,127.69,9.89,12.7,,
1875.02,4.53,0.33,0.44,11.51,1875.13,5.03,99.16,7.11,128.17,9.7,12.54,,
1875.03,4.59,0.32,0.44,11.51,1875.21,4.99,100.48,7.06,130.63,9.52,12.38,,
1875.04,4.65,0.32,0.43,11.61,1875.29,4.95,100.96,6.95,132,9.26,12.11,,
1875.05,4.47,0.32,0.42,11.32,1875.38,4.91,99.5,7.07,130.86,9.31,12.25,,
1875.06,4.38,0.32,0.41,11.13,1875.46,4.87,99.16,7.13,131.2,9.28,12.28,,
1875.07,4.39,0.31,0.4,11.13,1875.54,4.83,99.39,7.07,132.28,9.09,12.1,,
1875.08,4.41,0.31,0.39,11.23,1875.63,4.79,98.99,6.96,132.53,8.83,11.82,,
1875.09,4.37,0.31,0.39,11.13,1875.71,4.75,98.93,6.96,133.23,8.72,11.74,,
1875.10,4.3,0.31,0.38,11.13,1875.79,4.71,97.35,6.9,131.87,8.53,11.55,,
1875.11,4.37,0.3,0.37,11.04,1875.88,4.67,99.79,6.91,135.95,8.41,11.46,,
1875.12,4.37,0.3,0.36,10.94,1875.96,4.63,100.65,6.91,137.92,8.29,11.36,,
1876.01,4.46,0.3,0.35,10.85,1876.04,4.59,103.63,6.97,142.79,8.21,11.31,,
1876.02,4.52,0.3,0.35,10.85,1876.13,4.58,105.02,6.97,145.51,8.06,11.16,,
1876.03,4.51,0.3,0.34,10.85,1876.21,4.57,104.79,6.97,145.99,7.9,11.01,,
1876.04,4.34,0.3,0.33,10.75,1876.29,4.56,101.73,7.03,142.55,7.81,10.95,,
1876.05,4.18,0.3,0.33,10.37,1876.38,4.54,101.58,7.29,143.18,7.94,11.19,,
1876.06,4.15,0.3,0.32,10.09,1876.46,4.53,103.7,7.5,147.06,8,11.34,,
1876.07,4.1,0.3,0.31,10.09,1876.54,4.52,102.45,7.5,146.17,7.83,11.17,,
1876.08,3.93,0.3,0.31,10.18,1876.62,4.51,97.29,7.43,139.69,7.59,10.9,,
1876.09,3.69,0.3,0.3,10.28,1876.71,4.5,90.5,7.36,130.82,7.36,10.64,,
1876.10,3.67,0.3,0.29,10.47,1876.79,4.49,88.37,7.22,128.62,7.06,10.28,,
1876.11,3.6,0.3,0.29,10.56,1876.87,4.47,85.91,7.16,125.9,6.84,10.03,,
1876.12,3.58,0.3,0.28,10.75,1876.96,4.46,83.92,7.03,123.84,6.56,9.69,,
1877.01,3.55,0.29,0.28,10.94,1877.04,4.45,81.77,6.7,121.49,6.49,9.64,,
1877.02,3.34,0.28,0.28,10.66,1877.12,4.44,78.99,6.66,118.19,6.7,10.02,,
1877.03,3.17,0.27,0.29,10.18,1877.21,4.43,78.47,6.75,118.26,7.06,10.63,,
1877.04,2.94,0.26,0.29,10.47,1877.29,4.42,70.79,6.34,107.48,6.9,10.48,,
1877.05,2.94,0.25,0.29,10.66,1877.37,4.41,69.53,6.01,106.32,6.82,10.43,,
1877.06,2.73,0.25,0.29,10.09,1877.46,4.4,68.22,6.12,105.1,7.25,11.16,,
1877.07,2.85,0.24,0.29,10.18,1877.54,4.4,70.55,5.84,109.44,7.22,11.2,,
1877.08,3.05,0.23,0.29,9.8,1877.62,4.39,78.43,5.83,122.42,7.54,11.77,,
1877.09,3.24,0.22,0.3,9.7,1877.71,4.38,84.14,5.65,132.06,7.66,12.02,,
1877.10,3.31,0.21,0.3,9.7,1877.79,4.37,85.96,5.41,135.62,7.7,12.16,,
1877.11,3.26,0.2,0.3,9.51,1877.87,4.36,86.35,5.28,136.93,7.9,12.53,,
1877.12,3.25,0.19,0.3,9.51,1877.96,4.35,86.08,5.03,137.18,7.95,12.66,,
1878.01,3.25,0.19,0.3,9.23,1878.04,4.34,88.75,5.17,142.11,8.21,13.15,,
1878.02,3.18,0.19,0.3,9.13,1878.12,4.33,87.74,5.2,141.19,8.32,13.4,,
1878.03,3.24,0.19,0.3,8.94,1878.21,4.32,91.3,5.28,147.62,8.52,13.78,,
1878.04,3.33,0.19,0.3,8.85,1878.29,4.31,94.84,5.32,154.07,8.64,14.03,,
1878.05,3.34,0.19,0.3,8.56,1878.37,4.3,98.3,5.47,160.43,8.95,14.61,,
1878.06,3.41,0.19,0.31,8.37,1878.46,4.29,102.64,5.57,168.27,9.18,15.05,,
1878.07,3.48,0.18,0.31,8.47,1878.54,4.28,103.57,5.48,170.54,9.1,14.99,,
1878.08,3.45,0.18,0.31,8.56,1878.62,4.27,101.54,5.39,167.93,9.03,14.93,,
1878.09,3.52,0.18,0.31,8.56,1878.71,4.26,103.6,5.37,172.08,9.05,15.03,,
1878.10,3.48,0.18,0.31,8.47,1878.79,4.25,103.57,5.41,172.79,9.18,15.31,,
1878.11,3.47,0.18,0.31,8.37,1878.87,4.24,104.45,5.44,175,9.31,15.59,,
1878.12,3.45,0.18,0.31,8.18,1878.96,4.23,106.26,5.54,178.81,9.55,16.07,,
1879.01,3.58,0.18,0.32,8.28,1879.04,4.22,109,5.53,184.19,9.61,16.25,,
1879.02,3.71,0.18,0.32,8.37,1879.12,4.2,111.67,5.52,189.49,9.68,16.43,,
1879.03,3.65,0.19,0.33,8.28,1879.21,4.19,111.13,5.63,189.37,9.97,16.99,,
1879.04,3.77,0.19,0.33,8.18,1879.29,4.17,116.11,5.75,198.68,10.27,17.57,,
1879.05,3.94,0.19,0.34,8.18,1879.37,4.15,121.35,5.8,208.47,10.45,17.95,,
1879.06,3.96,0.19,0.35,8.09,1879.46,4.14,123.4,5.92,212.84,10.75,18.54,,
1879.07,4.04,0.19,0.35,8.18,1879.54,4.12,124.43,5.9,215.46,10.8,18.71,,
1879.08,4.07,0.19,0.36,8.18,1879.62,4.1,125.35,5.95,217.92,10.99,19.1,,
1879.09,4.22,0.2,0.36,8.47,1879.71,4.09,125.59,5.8,219.18,10.79,18.83,,
1879.10,4.68,0.2,0.37,8.94,1879.79,4.07,131.88,5.54,230.95,10.38,18.17,,
1879.11,4.93,0.2,0.37,9.42,1879.87,4.05,131.9,5.31,231.77,10.01,17.59,,
1879.12,4.92,0.2,0.38,9.7,1879.96,4.04,127.76,5.19,225.26,9.87,17.4,,
1880.01,5.11,0.21,0.39,9.99,1880.04,4.02,128.91,5.17,228.03,9.82,17.37,,
1880.02,5.2,0.21,0.4,9.99,1880.12,3.99,131.18,5.3,232.83,10.05,17.83,,
1880.03,5.3,0.22,0.41,10.09,1880.21,3.97,132.44,5.37,235.86,10.18,18.13,,
1880.04,5.18,0.22,0.42,9.7,1880.29,3.94,134.52,5.71,240.41,10.82,19.34,,
1880.05,4.77,0.23,0.43,9.42,1880.37,3.91,127.62,6.02,228.99,11.39,20.44,,
1880.06,4.79,0.23,0.44,9.23,1880.46,3.89,130.8,6.28,235.63,11.88,21.4,,
1880.07,5.01,0.24,0.44,9.23,1880.54,3.86,136.81,6.42,247.41,12.13,21.94,,
1880.08,5.19,0.24,0.45,9.23,1880.62,3.83,141.72,6.55,257.29,12.38,22.47,,
1880.09,5.18,0.25,0.46,9.32,1880.71,3.81,140.01,6.62,255.18,12.5,22.78,,
1880.10,5.33,0.25,0.47,9.32,1880.79,3.78,144.06,6.76,263.59,12.75,23.33,,
1880.11,5.61,0.26,0.48,9.42,1880.87,3.75,150.1,6.82,275.68,12.86,23.63,,
1880.12,5.84,0.26,0.49,9.51,1880.96,3.73,154.69,6.89,285.16,12.98,23.93,,
1881.01,6.19,0.27,0.49,9.42,1881.04,3.7,165.61,7.09,306.4,13,24.05,18.47,24.14
1881.02,6.17,0.27,0.48,9.51,1881.12,3.69,163.43,7.15,303.45,12.76,23.69,18.15,23.66
1881.03,6.24,0.28,0.48,9.51,1881.21,3.69,165.28,7.28,308.02,12.65,23.57,18.27,23.77
1881.04,6.22,0.28,0.47,9.61,1881.29,3.68,163.12,7.34,305.14,12.41,23.22,17.95,23.31
1881.05,6.5,0.29,0.47,9.51,1881.37,3.67,172.17,7.55,323.24,12.43,23.33,18.87,24.46
1881.06,6.58,0.29,0.47,9.51,1881.46,3.67,174.29,7.68,328.42,12.32,23.21,19.03,24.62
1881.07,6.35,0.3,0.46,9.61,1881.54,3.66,166.53,7.74,315.02,12.08,22.86,18.12,23.4
1881.08,6.2,0.3,0.46,9.8,1881.62,3.65,159.44,7.71,302.82,11.74,22.31,17.29,22.29
1881.09,6.25,0.31,0.45,10.18,1881.71,3.65,154.72,7.55,295.04,11.2,21.36,16.72,21.54
1881.10,6.15,0.31,0.45,10.28,1881.79,3.64,150.83,7.6,288.84,10.99,21.05,16.26,20.93
1881.11,6.19,0.32,0.44,10.18,1881.87,3.63,153.23,7.8,294.68,11,21.15,16.48,21.19
1881.12,6.01,0.32,0.44,10.18,1881.96,3.63,148.78,7.92,287.38,10.89,21.04,15.96,20.51
1882.01,5.92,0.32,0.44,10.18,1882.04,3.62,146.55,7.92,284.36,10.87,21.1,15.68,20.14
1882.02,5.79,0.32,0.44,10.28,1882.12,3.62,142,7.85,276.8,10.75,20.95,15.15,19.46
1882.03,5.78,0.32,0.44,10.28,1882.21,3.62,141.76,7.85,277.6,10.73,21.01,15.09,19.38
1882.04,5.78,0.32,0.44,10.37,1882.29,3.62,140.46,7.78,276.32,10.61,20.88,14.92,19.15
1882.05,5.71,0.32,0.44,10.47,1882.37,3.62,137.5,7.71,271.76,10.49,20.74,14.57,18.7
1882.06,5.68,0.32,0.44,10.56,1882.46,3.62,135.54,7.64,269.15,10.38,20.61,14.33,18.39
1882.07,6,0.32,0.43,10.47,1882.54,3.63,144.48,7.71,288.18,10.46,20.85,15.24,19.56
1882.08,6.18,0.32,0.43,10.56,1882.62,3.63,147.47,7.64,295.42,10.34,20.71,15.53,19.91
1882.09,6.24,0.32,0.43,10.28,1882.71,3.63,153.04,7.85,307.88,10.61,21.34,16.08,20.62
1882.10,6.07,0.32,0.43,10.18,1882.79,3.63,150.26,7.92,303.62,10.69,21.59,15.76,20.19
1882.11,5.81,0.32,0.43,10.09,1882.87,3.63,145.18,8,294.7,10.77,21.85,15.19,19.47
1882.12,5.84,0.32,0.43,9.99,1882.96,3.63,147.32,8.07,300.41,10.85,22.12,15.38,19.7
1883.01,5.81,0.32,0.43,9.99,1883.04,3.63,146.56,8.09,300.24,10.78,22.09,15.27,19.56
1883.02,5.68,0.32,0.43,10.09,1883.12,3.63,141.93,8.04,292.13,10.62,21.86,14.76,18.9
1883.03,5.75,0.32,0.42,9.99,1883.21,3.63,145.05,8.14,299.94,10.66,22.04,15.05,19.27
1883.04,5.87,0.32,0.42,9.9,1883.29,3.63,149.5,8.23,310.56,10.7,22.22,15.48,19.82
1883.05,5.77,0.32,0.42,9.8,1883.37,3.63,148.38,8.34,309.68,10.74,22.41,15.34,19.63
1883.06,5.82,0.33,0.42,9.51,1883.46,3.63,154.16,8.61,323.23,10.99,23.05,15.9,20.36
1883.07,5.73,0.33,0.41,9.32,1883.54,3.63,154.87,8.81,326.27,11.15,23.49,15.95,20.41
1883.08,5.47,0.33,0.41,9.32,1883.62,3.62,147.84,8.83,313.01,11.08,23.46,15.2,19.45
1883.09,5.53,0.33,0.41,9.23,1883.71,3.62,151.01,8.94,321.29,11.13,23.68,15.49,19.83
1883.10,5.38,0.33,0.41,9.23,1883.79,3.62,146.91,8.96,314.16,11.06,23.65,15.05,19.26
1883.11,5.46,0.33,0.4,9.13,1883.87,3.62,150.65,9.08,323.77,11.11,23.87,15.41,19.72
1883.12,5.34,0.33,0.4,9.23,1883.96,3.62,145.82,9.01,315.01,10.92,23.6,14.9,19.07
1884.01,5.18,0.33,0.39,9.23,1884.04,3.62,141.45,8.96,307.18,10.72,23.28,14.43,18.48
1884.02,5.32,0.33,0.39,9.23,1884.12,3.61,145.27,8.92,317.1,10.51,22.95,14.81,18.96
1884.03,5.3,0.33,0.38,9.23,1884.21,3.6,144.73,8.87,317.52,10.31,22.62,14.74,18.88
1884.04,5.06,0.32,0.37,9.04,1884.29,3.6,141.08,9.01,311.17,10.32,22.75,14.35,18.4
1884.05,4.65,0.32,0.36,8.85,1884.37,3.59,132.44,9.16,293.79,10.32,22.9,13.47,17.27
1884.06,4.46,0.32,0.36,8.85,1884.46,3.58,127.03,9.11,283.47,10.11,22.56,12.91,16.58
1884.07,4.46,0.32,0.35,8.75,1884.54,3.57,128.41,9.16,288.26,10,22.46,13.04,16.77
1884.08,4.74,0.32,0.34,8.75,1884.62,3.56,136.47,9.12,308.06,9.79,22.1,13.86,17.83
1884.09,4.59,0.32,0.33,8.66,1884.71,3.55,133.6,9.17,303.31,9.68,21.97,13.57,17.47
1884.10,4.44,0.31,0.33,8.56,1884.79,3.55,130.67,9.22,298.41,9.57,21.84,13.27,17.11
1884.11,4.35,0.31,0.32,8.37,1884.87,3.54,130.93,9.38,300.79,9.56,21.95,13.3,17.17
1884.12,4.34,0.31,0.31,8.28,1884.96,3.53,132.13,9.44,305.35,9.44,21.81,13.43,17.36
1885.01,4.24,0.3,0.31,8.28,1885.04,3.52,129.09,9.26,300.1,9.34,21.71,13.13,16.99
1885.02,4.37,0.3,0.3,8.37,1885.12,3.51,131.53,8.98,307.53,9.13,21.34,13.38,17.33
1885.03,4.38,0.29,0.3,8.18,1885.21,3.5,134.9,9.01,317.15,9.24,21.72,13.73,17.8
1885.04,4.37,0.29,0.3,8.28,1885.29,3.48,133.05,8.73,314.5,9.03,21.35,13.55,17.58
1885.05,4.32,0.28,0.29,8.09,1885.37,3.47,134.62,8.75,319.94,9.14,21.72,13.71,17.8
1885.06,4.3,0.28,0.29,7.9,1885.46,3.46,137.23,8.78,327.87,9.25,22.11,13.98,18.17
1885.07,4.46,0.27,0.29,7.99,1885.54,3.45,140.64,8.49,337.72,9.04,21.71,14.33,18.63
1885.08,4.71,0.26,0.28,7.99,1885.62,3.43,148.52,8.3,358.31,8.93,21.55,15.13,19.68
1885.09,4.65,0.26,0.28,7.9,1885.71,3.42,148.39,8.22,359.66,8.94,21.66,15.12,19.66
1885.10,4.92,0.25,0.28,7.9,1885.79,3.41,157.01,8.03,382.16,8.83,21.49,15.99,20.8
1885.11,5.24,0.25,0.27,7.99,1885.87,3.4,165.23,7.75,403.74,8.62,21.06,16.82,21.88
1885.12,5.2,0.24,0.27,8.18,1885.96,3.38,160.16,7.39,392.85,8.32,20.4,16.3,21.19
1886.01,5.2,0.24,0.28,7.99,1886.04,3.37,163.97,7.51,403.74,8.67,21.35,16.69,21.69
1886.02,5.3,0.24,0.28,7.99,1886.12,3.38,167.12,7.46,413.04,8.83,21.82,17.01,22.09
1886.03,5.19,0.24,0.29,7.9,1886.21,3.4,165.63,7.5,410.88,9.1,22.56,16.84,21.87
1886.04,5.12,0.23,0.29,7.8,1886.29,3.41,165.39,7.54,411.84,9.37,23.33,16.8,21.81
1886.05,5.02,0.23,0.3,7.61,1886.37,3.42,166.21,7.67,415.48,9.77,24.42,16.86,21.89
1886.06,5.25,0.23,0.3,7.52,1886.46,3.43,176.03,7.71,441.63,10.06,25.24,17.83,23.13
1886.07,5.33,0.23,0.31,7.61,1886.54,3.45,176.47,7.56,444.33,10.1,25.43,17.85,23.13
1886.08,5.37,0.23,0.31,7.71,1886.62,3.46,175.6,7.41,443.69,10.14,25.61,17.72,22.95
1886.09,5.51,0.23,0.32,7.71,1886.71,3.47,180.18,7.36,456.81,10.3,26.12,18.15,23.48
1886.10,5.65,0.22,0.32,7.71,1886.79,3.48,184.76,7.3,469.96,10.46,26.62,18.56,24
1886.11,5.79,0.22,0.33,7.71,1886.87,3.5,189.34,7.25,483.14,10.63,27.12,18.97,24.5
1886.12,5.64,0.22,0.33,7.8,1886.96,3.51,182.18,7.11,466.4,10.66,27.29,18.19,23.49
1887.01,5.58,0.22,0.33,7.99,1887.04,3.52,175.95,7.02,451.95,10.48,26.93,17.51,22.59
1887.02,5.54,0.23,0.34,8.09,1887.12,3.53,172.64,7.01,444.93,10.44,26.9,17.13,22.08
1887.03,5.67,0.23,0.34,8.09,1887.21,3.55,176.69,7.09,456.89,10.52,27.2,17.47,22.52
1887.04,5.8,0.23,0.34,8.09,1887.29,3.56,180.74,7.17,468.91,10.6,27.49,17.82,22.95
1887.05,5.9,0.23,0.34,8.09,1887.37,3.57,183.86,7.25,478.56,10.67,27.78,18.08,23.26
1887.06,5.73,0.24,0.35,7.99,1887.46,3.58,180.68,7.41,471.91,10.88,28.41,17.71,22.78
1887.07,5.59,0.24,0.35,7.9,1887.54,3.6,178.39,7.58,467.58,11.09,29.07,17.43,22.42
1887.08,5.45,0.24,0.35,7.99,1887.62,3.61,171.85,7.57,452.1,11.04,29.03,16.74,21.52
1887.09,5.38,0.24,0.35,7.9,1887.71,3.62,171.69,7.74,453.36,11.25,29.7,16.68,21.43
1887.10,5.2,0.25,0.36,7.99,1887.79,3.63,163.97,7.73,434.68,11.19,29.68,15.88,20.41
1887.11,5.3,0.25,0.36,8.09,1887.87,3.65,165.16,7.71,439.53,11.14,29.65,15.95,20.5
1887.12,5.27,0.25,0.36,8.28,1887.96,3.66,160.45,7.61,428.68,10.96,29.28,15.46,19.86
1888.01,5.31,0.25,0.35,8.37,1888.04,3.67,159.83,7.47,428.69,10.59,28.39,15.36,19.73
1888.02,5.28,0.25,0.34,8.28,1888.12,3.65,160.75,7.51,432.85,10.45,28.14,15.42,19.81
1888.03,5.08,0.25,0.34,8.28,1888.21,3.63,154.66,7.46,418.12,10.2,27.57,14.81,19.03
1888.04,5.1,0.24,0.33,8.18,1888.29,3.62,157.08,7.49,426.34,10.06,27.31,15.02,19.3
1888.05,5.17,0.24,0.32,8.09,1888.37,3.6,161.11,7.53,438.98,9.92,27.03,15.39,19.77
1888.06,5.01,0.24,0.31,7.99,1888.46,3.58,157.98,7.57,432.18,9.78,26.74,15.08,19.38
1888.07,5.14,0.24,0.3,8.09,1888.54,3.56,160.17,7.43,439.87,9.4,25.82,15.28,19.64
1888.08,5.25,0.24,0.29,8.09,1888.62,3.54,163.6,7.38,450.97,9.14,25.19,15.6,20.05
1888.09,5.38,0.24,0.29,8.09,1888.71,3.52,167.65,7.32,463.82,8.88,24.57,15.99,20.54
1888.10,5.35,0.23,0.28,8.18,1888.79,3.51,164.78,7.19,457.53,8.52,23.66,15.72,20.19
1888.11,5.24,0.23,0.27,8.28,1888.87,3.49,159.53,7.05,444.6,8.17,22.76,15.22,19.56
1888.12,5.14,0.23,0.26,8.28,1888.96,3.47,156.49,7,437.74,7.92,22.14,14.95,19.21
1889.01,5.24,0.23,0.26,7.99,1889.04,3.45,165.23,7.23,463.88,8.3,23.31,15.8,20.31
1889.02,5.3,0.23,0.27,7.9,1889.12,3.45,169.14,7.29,476.55,8.51,23.98,16.19,20.81
1889.03,5.19,0.23,0.27,7.8,1889.21,3.45,167.65,7.35,474.08,8.72,24.66,16.07,20.65
1889.04,5.18,0.23,0.27,7.8,1889.29,3.44,167.32,7.32,474.89,8.83,25.06,16.05,20.63
1889.05,5.32,0.23,0.28,7.61,1889.37,3.44,176.14,7.48,501.68,9.16,26.09,16.92,21.73
1889.06,5.41,0.23,0.28,7.61,1889.46,3.44,179.12,7.45,511.94,9.27,26.5,17.22,22.11
1889.07,5.3,0.22,0.28,7.61,1889.54,3.44,175.48,7.42,503.3,9.38,26.9,16.89,21.68
1889.08,5.37,0.22,0.29,7.61,1889.62,3.43,177.8,7.39,511.71,9.49,27.32,17.13,21.97
1889.09,5.5,0.22,0.29,7.71,1889.71,3.43,179.85,7.28,519.38,9.48,27.39,17.35,22.24
1889.10,5.4,0.22,0.29,7.71,1889.79,3.43,176.58,7.25,511.68,9.59,27.79,17.05,21.84
1889.11,5.35,0.22,0.3,7.71,1889.87,3.43,174.95,7.22,508.68,9.7,28.21,16.91,21.64
1889.12,5.32,0.22,0.3,7.8,1889.96,3.42,171.85,7.11,501.38,9.69,28.27,16.61,21.25
1890.01,5.38,0.22,0.3,7.61,1890.04,3.42,178.13,7.28,521.48,9.91,29,17.22,22.02
1890.02,5.32,0.22,0.3,7.61,1890.12,3.44,176.14,7.28,517.45,9.88,29.01,17.03,21.76
1890.03,5.28,0.22,0.3,7.61,1890.21,3.45,174.82,7.28,515.34,9.85,29.04,16.9,21.58
1890.04,5.39,0.22,0.3,7.61,1890.29,3.47,178.46,7.28,527.86,9.82,29.06,17.26,22.02
1890.05,5.62,0.22,0.3,7.71,1890.37,3.49,183.78,7.19,545.37,9.67,28.7,17.79,22.68
1890.06,5.58,0.22,0.3,7.71,1890.46,3.5,182.47,7.19,543.27,9.65,28.72,17.68,22.53
1890.07,5.54,0.22,0.29,7.71,1890.54,3.52,181.16,7.19,541.16,9.62,28.74,17.59,22.38
1890.08,5.41,0.22,0.29,7.99,1890.62,3.54,170.59,6.94,511.31,9.25,27.72,16.6,21.1
1890.09,5.32,0.22,0.29,8.09,1890.71,3.55,165.78,6.86,498.6,9.11,27.41,16.17,20.54
1890.10,5.08,0.22,0.29,8.09,1890.79,3.57,158.3,6.86,477.83,9.09,27.44,15.48,19.65
1890.11,4.71,0.22,0.29,7.9,1890.87,3.59,150.31,7.02,455.46,9.28,28.12,14.75,18.7
1890.12,4.6,0.22,0.29,7.9,1890.96,3.6,146.8,7.02,446.6,9.25,28.16,14.44,18.31
1891.01,4.84,0.22,0.29,7.8,1891.04,3.62,156.34,7.11,477.43,9.5,29.02,15.43,19.55
1891.02,4.9,0.22,0.3,7.9,1891.12,3.62,156.37,7.02,479.32,9.52,29.18,15.48,19.59
1891.03,4.81,0.22,0.3,7.99,1891.21,3.62,151.67,6.94,466.68,9.54,29.35,15.05,19.04
1891.04,4.97,0.22,0.31,8.09,1891.29,3.62,154.88,6.86,478.29,9.56,29.52,15.41,19.47
1891.05,4.95,0.22,0.31,7.99,1891.37,3.61,156.09,6.94,483.82,9.8,30.38,15.57,19.66
1891.06,4.85,0.22,0.32,7.8,1891.46,3.61,156.66,7.11,487.45,10.18,31.66,15.66,19.76
1891.07,4.77,0.22,0.32,7.71,1891.54,3.61,155.98,7.19,487.19,10.44,32.6,15.62,19.69
1891.08,4.93,0.22,0.32,7.71,1891.62,3.61,161.22,7.19,505.4,10.57,33.14,16.16,20.36
1891.09,5.33,0.22,0.33,7.61,1891.71,3.61,176.47,7.28,555.14,10.84,34.11,17.71,22.28
1891.10,5.33,0.22,0.33,7.61,1891.79,3.61,176.47,7.28,557.05,10.98,34.67,17.72,22.26
1891.11,5.25,0.22,0.34,7.52,1891.87,3.6,176.03,7.38,557.58,11.26,35.66,17.67,22.19
1891.12,5.41,0.22,0.34,7.52,1891.96,3.6,181.39,7.38,576.52,11.4,36.23,18.21,22.83
1892.01,5.51,0.22,0.34,7.33,1892.04,3.6,189.54,7.63,604.45,11.78,37.57,19.02,23.82
