Date,SPX_Index,Large_Value_Index,Small_Growth_Index,EAFE_Index,EM_Index,AGG_Index,IG_Corps_Index,Tsy_Index,MBS_Index,Muni_Index,SPX_ETF,Large_Value_ETF,Small_Growth_ETF,EAFE_ETF,EM_ETF,AGG_ETF,IG_Corps_ETF,Tsy_ETF,MBS_ETF,Muni_ETF
9/5/1983,198.8841,92.062,98.401,211.22,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/6/1983,202.3676,92.062,98.401,211.88,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/7/1983,202.452,92.062,98.401,212.05,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/8/1983,202.223,92.062,98.401,212.51,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/9/1983,201.1984,92.062,98.401,212.03,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/12/1983,199.4627,92.062,98.401,214.41,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/13/1983,198.6431,92.062,98.401,211.8,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/14/1983,199.3181,92.062,98.401,210.27,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/15/1983,198.1368,92.062,98.401,210.35,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/16/1983,200.3788,92.062,98.401,209.62,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/19/1983,202.0422,92.062,98.401,210.28,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/20/1983,204.0069,92.062,98.401,212.26,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/21/1983,202.9944,92.062,98.401,212.29,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/22/1983,204.6216,92.062,98.401,212.5,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/23/1983,204.3203,92.062,98.401,213.78,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/26/1983,204.9953,92.062,98.401,216.93,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/27/1983,203.0185,92.062,98.401,215.81,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/28/1983,202.5123,92.062,98.401,217.24,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/29/1983,201.5721,92.062,98.401,216.69,#N/A N/A,183.75,201.55,177.11,179.31,121.7859,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/30/1983,200.8971,93.013,98.916,216.75,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/3/1983,200.5705,93.013,98.916,216.54,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/4/1983,201.139,93.013,98.916,215.55,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/5/1983,202.9173,93.013,98.916,217.35,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/6/1983,205.99,93.013,98.916,218.82,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/7/1983,206.619,93.013,98.916,221.14,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/10/1983,208.857,93.013,98.916,220.13,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/11/1983,206.0626,93.013,98.916,219.57,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/12/1983,205.2037,93.013,98.916,217.63,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/13/1983,205.5061,93.013,98.916,216.46,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/14/1983,205.4819,93.013,98.916,213.82,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/17/1983,206.1714,93.013,98.916,215.6,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/18/1983,203.002,93.013,98.916,215.52,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/19/1983,201.6955,93.013,98.916,213.91,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/20/1983,201.9979,93.013,98.916,215.55,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/21/1983,200.7519,93.013,98.916,216.51,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/24/1983,200.8003,93.013,98.916,213.67,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/25/1983,201.381,93.013,98.916,215.09,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/26/1983,200.0624,93.013,98.916,214.97,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/27/1983,199.4091,93.013,98.916,215.89,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/28/1983,197.6309,93.013,98.916,215.9,#N/A N/A,189.81,208.85,185.84,187.55,125.4167,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/31/1983,198.5744,92.3,89.6,216.1,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/1/1983,198.6837,92.3,89.6,215.28,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/2/1983,200.1407,92.3,89.6,215.52,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/3/1983,198.453,92.3,89.6,216.62,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/4/1983,197.2267,92.3,89.6,215.51,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/7/1983,196.5832,92.3,89.6,214.41,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/8/1983,196.4011,92.3,89.6,214.74,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/9/1983,199.0844,92.3,89.6,215.31,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/10/1983,199.6186,92.3,89.6,216.22,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/11/1983,201.9012,92.3,89.6,217.01,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/14/1983,202.2533,92.3,89.6,218,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/15/1983,200.772,92.3,89.6,218.16,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/16/1983,201.6462,92.3,89.6,218.49,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/17/1983,201.7069,92.3,89.6,217.25,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/18/1983,200.4442,92.3,89.6,216.36,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/21/1983,201.6098,92.3,89.6,216.38,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/22/1983,202.569,92.3,89.6,217.22,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/23/1983,202.7147,92.3,89.6,217.6,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/24/1983,202.7147,92.3,89.6,217.28,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/25/1983,202.9818,92.3,89.6,218.02,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/28/1983,202.2047,92.3,89.6,218.77,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/29/1983,203.8681,92.3,89.6,217.61,#N/A N/A,190.49,208.76,183.47,189.37,123.7185,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/30/1983,202.7633,94.229,94.344,220.76,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/1/1983,202.8729,94.229,94.344,220.25,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/2/1983,201.5935,94.229,94.344,220.74,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/5/1983,201.9956,94.229,94.344,220.3,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/6/1983,201.63,94.229,94.344,220.63,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/7/1983,202.1662,94.229,94.344,220.43,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/8/1983,201.301,94.229,94.344,221.21,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/9/1983,201.167,94.229,94.344,218.99,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/12/1983,201.8128,94.229,94.344,219.07,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/13/1983,200.972,94.229,94.344,217.53,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/14/1983,199.0224,94.229,94.344,218.17,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/15/1983,196.9996,94.229,94.344,219.17,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/16/1983,197.877,94.229,94.344,219.25,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/19/1983,197.7917,94.229,94.344,218.26,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/20/1983,197.4017,94.229,94.344,220.38,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/21/1983,199.3026,94.229,94.344,221.21,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/22/1983,198.9493,94.229,94.344,222.95,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/23/1983,198.8883,94.229,94.344,223.18,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/26/1983,198.8883,94.229,94.344,223.18,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/27/1983,200.7649,94.229,94.344,225.96,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/28/1983,201.4716,94.229,94.344,227.17,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/29/1983,200.8867,94.229,94.344,228.77,#N/A N/A,192.67,211.27,187.01,191.63,124.3033,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/30/1983,201.7031,93.11,91.23,229.47,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/2/1984,201.7031,93.11,91.23,229.99,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/3/1984,200.6147,93.11,91.23,229.32,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/4/1984,203.9656,93.11,91.23,227.87,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/5/1984,206.4482,93.11,91.23,229.94,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/6/1984,207.023,93.11,91.23,231.52,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/9/1984,206.5583,93.11,91.23,231.74,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/10/1984,205.3965,93.11,91.23,231.96,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/11/1984,205.2008,93.11,91.23,231.23,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/12/1984,205.1519,93.11,91.23,231.98,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/13/1984,204.2591,93.11,91.23,235.08,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/16/1984,204.4548,93.11,91.23,235.42,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/17/1984,205.2497,93.11,91.23,234.92,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/18/1984,204.9073,93.11,91.23,235.56,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/19/1984,204.2836,93.11,91.23,237.24,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/20/1984,203.2685,93.11,91.23,236.76,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/23/1984,201.6298,93.11,91.23,236.2,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/24/1984,202.9383,93.11,91.23,235.21,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/25/1984,201.5931,93.11,91.23,238.18,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/26/1984,200.8593,93.11,91.23,238.78,#N/A N/A,193.04,210.61,185.97,192.83,124.4591,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
